an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2015,chimie,Chimie,simulare,Simulare,subiect,2015-simulare-organica-tehnologic-subiect.pdf,bac/2015/chimie/simulare/2015-simulare-organica-tehnologic-subiect.pdf,45208,11d4ae8763fb968d73ab6802443693aaf6a737da414ef6bc53358673ef9672df
2015,chimie,Chimie,simulare,Simulare,barem,2015-simulare-organica-teoretic-barem.pdf,bac/2015/chimie/simulare/2015-simulare-organica-teoretic-barem.pdf,36510,8fa635520c05625cbaf2e64c785ae669e041c497c812dd8daa958bea7a2dd421
2015,chimie,Chimie,simulare,Simulare,subiect,2015-simulare-organica-teoretic-subiect.pdf,bac/2015/chimie/simulare/2015-simulare-organica-teoretic-subiect.pdf,62127,35d8a4ac578221223a498b50a0149db07fae9371dd03314227839fafc0f17e43
2016,biologie,Biologie,sesiune-speciala,Sesiunea speciala,barem,2016-speciala-anatomie-fiziologie-barem.pdf,bac/2016/biologie/sesiune-speciala/2016-speciala-anatomie-fiziologie-barem.pdf,38347,368c89dd6dc4173164ca7c579e1ff516351cf1369df91f17137b59765f2fead5
2016,biologie,Biologie,sesiune-speciala,Sesiunea speciala,subiect,2016-speciala-anatomie-fiziologie-subiect.pdf,bac/2016/biologie/sesiune-speciala/2016-speciala-anatomie-fiziologie-subiect.pdf,42648,f397d002f224bf4db03f54d956254e4520fa8a2229f4e2a74bb454ba7bf6cac4
2016,biologie,Biologie,sesiune-speciala,Sesiunea speciala,barem,2016-speciala-vegetala-animala-barem.pdf,bac/2016/biologie/sesiune-speciala/2016-speciala-vegetala-animala-barem.pdf,42653,8a8f7e26ea2eeb8aa34bb816673786dc8f18e27b41faaaeafa698c8597d21822
2016,biologie,Biologie,sesiune-speciala,Sesiunea speciala,subiect,2016-speciala-vegetala-animala-subiect.pdf,bac/2016/biologie/sesiune-speciala/2016-speciala-vegetala-animala-subiect.pdf,42868,c74ba52c63433bbab67b229b301886e3b53cf82cc114c68ef519c5639b6e7574
2016,biologie,Biologie,simulare,Simulare,barem,2016-simulare-anatomie-fiziologie-barem.pdf,bac/2016/biologie/simulare/2016-simulare-anatomie-fiziologie-barem.pdf,42836,7524a97ea658d6bc2b524a517f687ae1e7ae00d3c0c23552f332c6601c6be125
2016,biologie,Biologie,simulare,Simulare,subiect,2016-simulare-anatomie-fiziologie-subiect.pdf,bac/2016/biologie/simulare/2016-simulare-anatomie-fiziologie-subiect.pdf,43176,4356312d15e97c65de1807abc3019594aeb069c622080b1a8ed2e52263268294
2016,biologie,Biologie,simulare,Simulare,barem,2016-simulare-vegetala-animala-barem.pdf,bac/2016/biologie/simulare/2016-simulare-vegetala-animala-barem.pdf,42130,fec78e0d7f1ba011908a7652bb033eef3e864a792a49d9c7bc88711b765238e4
2016,biologie,Biologie,simulare,Simulare,subiect,2016-simulare-vegetala-animala-subiect.pdf,bac/2016/biologie/simulare/2016-simulare-vegetala-animala-subiect.pdf,47980,9f0d15ce8441a69d6a3087b6cc30636aaf411ea6241c90c97e965c434e3dbd03
2016,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2016-speciala-anorganica-teoretic-barem.pdf,bac/2016/chimie/sesiune-speciala/2016-speciala-anorganica-teoretic-barem.pdf,47259,d09abd294ac8fceb64492de608da352b86d3acd6d088447640fcbfc6072368fd
2016,chimie,Chimie,sesiune-speciala,Sesiunea speciala,subiect,2016-speciala-anorganica-teoretic-subiect.pdf,bac/2016/chimie/sesiune-speciala/2016-speciala-anorganica-teoretic-subiect.pdf,66930,cc2912ee35b83d02db799bd3462f2295601050cd3fd878848717eb618c229f89
2016,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2016-speciala-organica-teoretic-barem.pdf,bac/2016/chimie/sesiune-speciala/2016-speciala-organica-teoretic-barem.pdf,41634,1bab93133dd392deee9ead95041138fa471276610f19127b0a33084ebb35485a
